id,name,is_natural,region_id,winery_id,ratings_average,ratings_count,url,acidity,fizziness,intensity,sweetness,tannin,user_structure_count
23240,Brunello di Montalcino,0,1796,6609,4.3,8875,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10REBM15B,3.8923256,,3.2646656,1.4268141,3.5234292,361.0
23264,Brunello di Montalcino,0,1796,1913,4.3,6683,https://www.colaris.com/catalog/product/view/id/49937,3.9126227,,3.234879,1.6429697,3.5770845,327.0
23271,Brunello di Montalcino,0,1796,1723,4.3,7546,https://www.grandcruwijnen.nl/2015-fuligni-brunello-di-montalcino-magnum,3.9228034,,3.2134666,1.5521299,3.6206973,400.0
23272,Brunello di Montalcino Riserva,0,1796,1723,4.4,1665,https://www.colaris.com/catalog/product/view/id/47345,3.9512749,,3.357058,1.7106686,3.6845329,98.0
23362,Barolo Cannubi Boschis,0,504,7666,4.4,4298,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00SACB12M,4.490502,,3.797728,1.7761469,4.278373,250.0
23363,Barolo Le Vigne,0,504,7666,4.3,5026,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00SABV10B,4.557749,,3.7941084,1.6677053,4.371829,363.0
23793,Carruades de Lafite Pauillac,0,393,176722,4.4,13866,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203262,4.112083,,4.1697683,1.6171026,4.0219874,338.0
24063,Beaune 1er Cru 'Clos des Mouches' Blanc,0,3601,1358,4.4,3093,https://www.baetenvinopolis.be/nl/shop/frankrijk/bourgogne/joseph-drouhin/wit/joseph-drouhin-beaune-clos-des-mouches-blanc-1,3.1847384,,3.7180593,1.8163502,,123.0
24084,Chambertin Clos de Bèze Grand Cru,0,2202,1358,4.4,331,https://www.wijnig.nl/joseph-drouhin-chambertin-clos-de-beze-grand-cru-2.html,4.4324017,,3.0379276,1.8174781,2.7793422,24.0
24111,Grands-Echezeaux Grand Cru,0,2222,1358,4.4,700,https://www.wijnig.nl/joseph-drouhin-grands-echezaeux-grand-cru-2017.html,3.8922136,,2.9329774,1.8514493,2.7224967,47.0
24139,Puligny-Montrachet,0,2248,1358,4.3,4548,https://www.baetenvinopolis.be/nl/shop/frankrijk/bourgogne/joseph-drouhin/wit/joseph-drouhin-puligny-montrachet,3.2249227,,3.6607418,1.6064351,,190.0
25474,Aconcagua Valley,0,1573,104127,4.5,18482,https://www.topwijnen.be/nl/product/wijnen/chili/wn743038/wn743038,3.1234899,,4.550516,1.9092625,3.5512285,652.0
28114,Conde de Superunda,0,700,176101,4.2,3237,https://www.wereldwijnonline.be/conde-de-superunda-2005-central-valley-region-chi.html,,,,,,
28214,5 Stelle Sfursat,0,746,2995,4.5,10740,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20NNSF06B,4.598433,,3.962276,1.927198,4.336158,313.0
31124,The Armagh Shiraz,0,444,1651,4.5,2472,https://www.grandcruwijnen.nl/2018-jim-barry-the-armagh-shiraz,3.073255,,4.7197027,2.1185503,3.1637821,195.0
36404,Côte-Rôtie La Landonne,0,693,1314,4.6,4068,https://hermanwines.com/products/cote-rotie-la-landonne-guigal-2018-r-0-75l,3.8996758,,4.2745643,1.6999345,4.1336656,85.0
36434,Côte-Rôtie La Mouline,0,693,1314,4.6,4380,https://hermanwines.com/products/cote-rotie-la-mouline-guigal-2013-r-0-75l,3.8720932,,3.964839,1.7132782,3.8802671,84.0
36464,Ermitage Ex-Voto,0,535,1314,4.4,1804,https://www.vanoudsdezwaan.nl/e-guigal-ermitage-ac-ex-voto-2018-139671496.html,3.5583098,,4.6093507,1.8386673,4.097775,18.0
41524,Corton-Charlemagne Grand Cru,0,2236,8624,4.4,1913,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50GICC17B,3.3162386,,3.789003,1.6939689,,130.0
43944,Bramare Marchiori Vineyard Malbec,0,454,8824,4.5,8713,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/vina-cobos/27636-vina-cobos-bramare-marchiori-vineyard-malbec.html?codice=WFL014,2.6405706,,4.0826516,2.261276,2.5201719,799.0
49754,Viña El Pison,0,839,9064,4.6,3027,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80ARPRT16B,3.2864294,,3.8902185,1.7621776,3.6354012,149.0
61274,Cabernet Sauvignon,0,460,9734,4.4,2408,https://www.seulementproduitsitaliens.be/vino/marion/21346-marion-cabernet-sauvignon.html?codice=PER892-2019,2.3290164,,3.928453,2.3111012,2.895819,141.0
61744,Saint-Julien (Grand Cru Classé),0,399,10254,4.4,29317,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/saint-julien/chateau-ducru-beaucaillou/wn1010392/wn1010392,4.1830826,,3.7725508,1.5905166,3.828993,945.0
66104,Barbaresco,0,722,10474,4.5,24516,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GJBA95B,4.6545653,,3.6966581,1.6031228,4.015384,569.0
66114,Costa Russi (Barbaresco) Langhe,0,722,10474,4.6,2876,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GJCR88B,4.6500616,,3.7395484,1.7797054,3.962805,61.0
66134,Sorì Tildìn (Barbaresco) Langhe,0,722,10474,4.6,3955,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GJST88B,4.7012973,,3.8227334,1.6132797,4.0354605,80.0
66144,Sorì San Lorenzo,0,722,10474,4.6,3857,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GJSL14B,4.7262807,,3.8454664,1.7701341,4.219747,94.0
66164,Dagromis Barolo,0,504,10474,4.3,20685,https://www.wijnig.nl/gaja-dagromis-barolo-2018.html,4.5853696,,3.804631,1.5525979,4.2813616,704.0
66184,Conteisa Langhe,0,613,10474,4.5,2295,https://www.wijnig.nl/gaja-conteisa-langhe-2009.html,3.4485388,,3.8180912,1.9082872,3.5828598,82.0
66194,Sperss Barolo,0,504,10474,4.6,10950,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GJSP17B,4.666537,,3.8432937,1.6009856,4.3828244,325.0
66224,Darmagi Langhe,0,613,10474,4.5,3184,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GJDA88B,2.4285307,,4.001477,2.065667,3.1359265,160.0
66284,Cabernet Sauvignon,0,25,1301,4.6,157944,https://www.wereldwijnonline.be/caymus-cabernet-sauvignon-napa-usa-rode-141629936.html,3.2843688,,4.748084,1.9367127,3.1468155,6325.0
66294,Special Selection Cabernet Sauvignon,0,25,1301,4.7,41236,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80CVSSCS97B,3.3095143,,4.7616777,1.9168729,3.2025323,1866.0
68884,Cabernet - Cabernet,0,454,242840,4.3,27436,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/catena-zapata/28379-catena-zapata-nicolas-catena-zapata.html?codice=GHL379,3.1445348,,4.1983423,1.9815465,3.288324,1238.0
73619,Barolo Monvigliero,0,504,3829,4.2,1163,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00FRABM16B,4.5930014,,3.7601097,1.4851469,4.4151855,97.0
74300,Blanc de Blancs Brut Champagne (Vintage),0,409,1235,4.3,6400,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/louis-roederer/12025-louis-roederer-blanc-de-blancs-brut-champagne-.html?codice=SGN115,4.472281,4.322311,3.8818831,,,854.0
74304,Cristal Brut Champagne (Millésimé),0,409,1235,4.6,42456,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40CRBI00B,4.416872,4.2817607,3.902971,,,5101.0
74306,Cristal Rosé Brut Champagne (Millésimé),0,409,1235,4.6,5883,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40CRRO12B,4.497997,4.3040667,3.900107,,,566.0
74346,Cos d'Estournel,0,456,10864,4.4,43704,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/saint-estephe/chateau-cos-d-estournel/wn1016296/wn1016296,4.2013316,,4.1952944,1.6652306,4.2301917,905.0
74360,Baron de L Pouilly-Fumé,0,759,34701,4.4,9002,https://www.wijnig.nl/de-ladoucette-baron-de-l-pouilly-fume-2019.html,3.850036,,2.2868114,1.5027466,,177.0
74522,Amarone della Valpolicella Classico,0,3237,1865,4.5,6669,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2200180,2.2049556,,4.8191743,3.3598473,2.2518773,156.0
75183,Nine Popes,0,870,2396,4.3,2118,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/charles-melton/27777-charles-melton-nine-popes.html?codice=WFL150,2.9806938,,4.7206755,1.9145173,3.1510305,63.0
75310,Barolo Bussia Romirasco,0,504,10917,4.5,1544,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ACRO18B,4.677045,,3.8285995,1.6730256,4.434198,134.0
75376,Puligny-Montrachet Premier Cru La Garenne,0,3022,1599,4.5,200,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1504732,3.101746,,3.778952,2.539587,,14.0
75378,Puligny-Montrachet Premier Cru Champ-Canet,0,3022,1599,4.4,1020,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1504746,3.310976,,3.6439822,1.7687975,,93.0
75712,Corte di Cama Sforzato di Valtellina,0,1837,10940,4.3,3211,https://www.seulementproduitsitaliens.be/vino/mamete-prevostini/20250-mamete-prevostini-corte-di-cama-sforzato-di-valtellina.html?codice=SGN048,4.5061083,,3.974164,1.9697778,4.2303834,184.0
75764,Bric Dël Fiasc Barolo,0,504,1441,4.3,4947,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202454,4.6329103,,3.8191528,1.6027927,4.374409,331.0
75816,Redigaffi Toscana,0,394,11007,4.5,5212,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1602158,3.0276775,,3.5147495,1.99489,3.018877,511.0
75854,Châteauneuf-du-Pape Chaupin,0,401,1388,4.2,4483,https://www.grandcruwijnen.nl/2017-domaine-de-la-janasse-chateauneuf-du-pape-cuvee-chaupin,3.0871341,,4.593772,2.0042584,2.9245813,232.0
75978,Quinta da Leda Douro,0,433,37575,4.4,14197,http://www.vivino.com/wines/159596164,3.009171,,4.506614,1.8381321,3.5543265,1538.0
76378,Colheita Port,0,718,10983,4.2,8039,https://www.vanoudsdezwaan.nl/burmester-porto-dop-colheita-porto-1975.html,3.0321395,,4.412705,4.62602,,203.0
76388,Tordiz 40 Year Old Tawny Port,0,718,10983,4.6,474,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/burmester/22793-burmester-40-year-old-tawny-port.html?codice=PLG731,3.2046902,,4.314804,4.119861,,34.0
76476,Belondrade y Lurton,0,1729,17509,4.4,13567,https://www.vanoudsdezwaan.nl/y-lurton-2021.html,3.07816,,2.6239438,2.3963392,,373.0
77136,Unico Reserva Especial Edición,0,405,11050,4.7,13025,https://hermanwines.com/products/reserva-especial-vega-sicilia-2009-r-0-75l,3.680081,,3.8553479,1.8340577,3.483004,528.0
77137,Unico,0,405,11050,4.7,45140,https://hermanwines.com/products/unico-vega-sicilia-1965-r-0-75l,3.7048488,,3.8357248,1.7812482,3.419756,2493.0
77171,Ribera del Duero,0,405,11049,4.5,69278,https://www.labuenavida.be/spaanse-wijn/alion/alion/4712,3.6902692,,3.9258716,1.8380817,3.5338376,4511.0
77172,Toro,0,430,1740,4.4,60705,https://www.labuenavida.be/spaanse-wijn/pintia/pintia/4726,2.6952467,,4.3283515,1.7763444,3.3199553,1364.0
77175,Tokaji Aszú 6 Puttonyos,0,541,3139,4.6,2366,https://www.labuenavida.be/spaanse-wijn/oremus-vega-sicilia/oremus-6-puttonyos/3560,4.829434,,3.2354767,4.8875446,,5.0
77178,Eszencia,0,541,3139,4.7,488,https://www.labuenavida.be/spaanse-wijn/oremus-vega-sicilia/oremus-eszencia/4457,,,,,,
77182,Tokaji Aszú 3 Puttonyos,0,541,3139,4.3,7080,https://www.labuenavida.be/spaanse-wijn/oremus-vega-sicilia/oremus-3-puttonyos/4182,4.8892546,,3.123616,4.9209304,,5.0
77304,Brunate  Barolo,0,504,1663,4.5,1289,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00RVBB96M,4.668839,,3.9055636,1.7103062,4.4732776,88.0
77308,La Serra Barolo,0,504,1663,4.4,1449,https://www.vino.com/fr/dettaglio/barolo-docg-la-serra-roberto-voerzio-2019.html?utm_medium=aggregatore&utm_source=vivino&utm_term=voerziolaserra2019&utm_country=be&st=be&cr=eur,4.578067,,3.7887986,1.8759549,4.4503694,97.0
77309,Rocche dell'Annunziata Torriglione Barolo,0,504,1663,4.5,1222,https://hermanwines.com/products/barolo-torriglione-roberto-voerzio-2010-r-1-5l,4.6348357,,3.8018045,1.7370698,4.4885283,67.0
77449,Barolo Rocche di Castiglione,0,504,1260,4.4,1272,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00VIRO18M,4.6330266,,3.752616,1.8186307,4.3769674,100.0
77453,Barolo Riserva Villero,0,504,1260,4.6,803,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00VIVI13B,4.699738,,3.9391603,1.8434756,4.602165,65.0
77458,Brunello di Montalcino,0,1796,11082,4.5,4357,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10SABR16B,3.8021264,,3.3188396,1.901532,3.6152282,268.0
77462,Cepparello Red,0,394,1544,4.3,12191,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10IOCE19B,3.1967108,,3.3365555,1.694051,3.0117443,945.0
77472,Brunello di Montalcino  Montosoli,0,1796,6875,4.4,6176,https://www.colaris.com/catalog/product/view/id/48789,3.9027393,,3.2557566,1.6366605,3.6159627,310.0
77483,Réservé Châteauneuf-du-Pape,0,401,1598,4.4,297,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=70ROVJCR18B,3.1068087,,4.6493196,2.285097,2.9267964,19.0
77558,Finca Bella Vista Malbec,0,1600,1705,4.5,7663,https://www.vino.com/fr/dettaglio/mendoza-ig-malbec-bella-vista-achaval-ferrer-2014.html?utm_medium=aggregatore&utm_source=vivino&utm_term=achavalferrerbellavistamalbec2014&utm_country=be&st=be&cr=eur,2.8418646,,4.0004506,2.19353,2.6162858,862.0
77676,Quarz Sauvignon,0,576,11096,4.4,8884,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20TEQU20B,3.3279023,,3.8173327,2.2572174,,716.0
77679,Gewürztraminer Lunare,0,661,11096,4.3,2732,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203704,2.3839974,,3.9090104,2.9494374,,52.0
78363,Crichet Pajè Barbaresco,1,722,2147,4.5,584,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00ROCP14B,4.666076,,3.7110176,1.594002,4.153728,23.0
79162,Belle Epoque Brut Champagne,0,409,11177,4.5,20992,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/perrier-jouet/11547-perrier-jouet-belle-epoque-brut-champagne.html?codice=per809-2014,4.3558774,4.21176,3.7529078,,,2454.0
79228,Corton Grand Cru 'Clos Rognet',0,2237,1507,4.4,543,https://www.wijnig.nl/meo-camuzet-corton-grand-cru-clos-rognet-2017.html,3.771881,,2.8530316,2.1525695,2.3959322,34.0
79262,Pauillac (Grand Cru Classé),0,393,11187,4.4,55808,http://www.vivino.com/wines/156108219,4.1892757,,4.204046,1.6272988,4.23549,1769.0
79265,Saint-Julien (Grand Cru Classé),0,399,11188,4.3,32627,https://www.grandcruwijnen.nl/2018-chateau-gruaud-larose,4.1619315,,3.7768838,1.6095014,3.8521972,886.0
79326,Barolo Cerretta,0,504,11205,4.2,1921,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=00GRBC17B,4.6620226,,3.8248253,1.4805793,4.3894467,138.0
79508,Charmes-Chambertin Grand Cru,0,2204,11221,4.4,268,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/domaine-chanson/28045-domaine-chanson-charmes-chambertin-grand-cru.html?codice=MRG545,4.2897277,,3.0898807,1.989472,2.6261158,21.0
79631,Vintage,0,409,1337,4.6,16918,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40KRCH08BC,4.515321,4.369318,4.168281,,,2167.0
79632,Rosé,0,409,1337,4.6,3605,https://www.wijnig.nl/krug-brut-rose-champagne-edition-24-nv-giftbox-075.html,4.410962,4.1913204,3.881011,,,559.0
79633,Collection,0,409,1337,4.7,2184,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40KRCO95B,4.5422707,4.393909,4.2647123,,,184.0
79635,Clos du Mesnil,0,409,1337,4.7,2471,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40KRME90B,4.546456,4.223847,3.9653275,,,338.0
79762,Pauillac (Grand Cru Classé),0,393,11315,4.4,37460,https://www.topwijnen.be/nl/product/wijnen/frankrijk/bordeaux/medoc/pauillac/chateau-pichon-longueville-baron/wn1013814/wn1013814,4.1971974,,4.1848493,1.6924607,4.2268305,1347.0
79814,Flor de Pingus,0,405,1586,4.5,32932,https://www.labuenavida.be/spaanse-wijn/dominio-de-pingus/flor-de-pingus/4648,3.7273152,,3.9182906,1.8319775,3.5276117,2094.0
79835,Cuvée Nicolas François Billecart Brut Champagne,0,409,1518,4.5,6228,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=1700643,4.494786,4.3329377,4.00024,,,983.0
79836,La Grande Dame Brut Champagne,0,409,7979,4.5,17474,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40VCGD08MC,4.434174,4.313677,4.023377,,,1900.0
79875,Calcarole Amarone della Valpolicella Classico,0,3237,11252,4.6,2757,https://theonlinesommelier.nl/product/guerrieri-rizzardi-amarone-calcarole/,2.199505,,4.6366425,3.4144526,2.1739233,79.0
79906,Chambertin Grand Cru,0,2201,2093,4.3,1293,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50RTCH10B,3.9825957,,3.145334,1.7190468,2.7089093,161.0
79939,Montrachet Grand Cru,0,3041,11259,4.7,516,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50CLMO09B,3.2615967,,3.8739576,2.0329998,,54.0
79963,Barolo Riserva Vigna Rionda,0,504,11265,4.3,3530,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00MARIO07B,4.5637417,,3.8219998,1.6849188,4.3764653,296.0
80472,Saint-Estèphe (Grand Cru Classé),0,456,115806,4.3,35624,https://www.grandcruwijnen.nl/2017-chateau-montrose-saint-estephe,4.2593036,,4.195443,1.6222875,4.3646746,822.0
81431,Vintage Port Nacional,0,718,11391,4.6,1122,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=80POQNN01B,2.9584723,,4.4281,4.6771097,,42.0
81836,Cerretalto Brunello di Montalcino,0,1796,1446,4.7,5373,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10CNCE97B,3.8362374,,3.50508,1.7550168,3.6501353,285.0
81848,Saint-Julien (Grand Cru Classé),0,399,11455,4.4,28094,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEW=60LLC07B,4.188057,,3.7862008,1.6340022,3.8746238,984.0
81849,Pomerol,0,555,186640,4.4,10374,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/vieux-chateau-certan/26393-vieux-chateau-certan-pomerol.html?codice=PLG1366-2020,3.3891852,,4.1182284,1.6747634,3.4322271,294.0
82193,Turriga Isola dei Nuraghi,0,2894,1949,4.4,14641,https://www.wijnig.nl/argiolas-turriga-isola-dei-nuraghi-2018.html,2.4508407,,4.6625605,2.4437344,3.1290214,918.0
82199,Barolo Riserva Monfortino,0,504,11472,4.7,5013,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203792,4.513654,,3.747927,1.8228105,4.350989,370.0
82201,Barbera d'Alba Vigna Francia,0,2585,11472,4.3,7315,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GCBA19M,3.8663404,,3.5940769,1.6760427,2.3515034,318.0
82203,Barolo Cascina Francia,0,504,11472,4.5,6045,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=00GCBF18B,4.5209603,,3.7836592,1.6290693,4.3313737,512.0
82405,Barbaresco Gaiun Martinenga,0,722,11477,4.3,2298,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2202556,4.591956,,3.7210982,1.7287655,4.05455,96.0
82613,Pessac-Léognan (Grand Cru Classé de Graves),0,471,193777,4.4,27316,https://www.grandcruwijnen.nl/2018-chateau-pape-clement-rouge-grand-cru-classe-de-graves,4.2193274,,4.203469,1.6842046,4.235782,802.0
82690,Saffredi,0,2916,2313,4.4,10499,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10LPSA19B,3.1319983,,3.4438024,1.8776495,3.121578,1115.0
82698,Brunello di Montalcino Riserva,0,1796,11500,4.6,3375,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=10BSRI90B,3.830859,,3.1464493,1.650779,3.602499,173.0
82779,Corton-Charlemagne Grand Cru,0,2236,1248,4.4,10296,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50BMCC14B,3.3309574,,3.7657247,1.629022,,690.0
82970,Clos des Porrets Nuits-Saint-Georges 1er Cru,0,3985,1234,4.1,3063,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=50HGENSGPO17B,4.1547327,,3.009006,1.5853559,2.77446,224.0
83173,Brunello di Montalcino,0,1796,244652,4.5,7883,https://www.wijnig.nl/poggio-di-sotto-brunello-di-montalcino-2017.html,3.837731,,3.1352425,1.6460528,3.503923,418.0
83444,Bonnes-Mares Grand Cru,0,2216,1343,4.5,2595,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203008,4.1815014,,3.2253094,1.929253,2.7975812,272.0
83594,Luce,0,394,220297,4.4,17470,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203191,3.1256583,,3.4374213,1.7797035,3.0761526,1209.0
83595,Luce Brunello di Montalcino,0,1796,220297,4.5,6544,https://www.seulementproduitsitaliens.be/vino/luce-della-vite/1829-tenuta-luce-luce-brunello-di-montalcino.html?codice=7655-2005,3.8107924,,3.3707163,1.7594243,3.6287549,339.0
83818,Clos des Goisses Champagne,0,409,1813,4.5,4662,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=40PHCG88B,4.4161983,4.3269196,4.1535587,,,696.0
83920,Romanée-Saint-Vivant Grand Cru (Marey-Monge),0,2229,11610,4.7,6597,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICE=2203797,4.108734,,3.0237799,1.9145561,2.5899088,471.0
84065,Amarone della Valpolicella Classico,0,3237,11601,4.7,8900,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20QUAM15B,2.3609643,,4.5979247,3.31935,2.3114297,355.0
84066,Valpolicella Classico Superiore,0,3235,11601,4.5,12262,https://www.colaris.com/catalog/product/view/id/56178,3.468134,,3.1381423,2.1406128,2.5882344,104.0
84068,Veneto Rosso del Bepi,0,460,11601,4.6,3747,https://www.seulementproduitsitaliens.be/spec_collezioni.php?CODICEWT=20QURO99B,2.4586756,,3.9865077,2.4127154,2.9060361,287.0
84344,Amarone Stella,0,3237,11633,4.5,533,https://www.seulementproduitsitaliens.be/vino/aneri/19844-aneri-amarone-stella.html?codice=TSN072-2015,2.858761,,4.201195,2.9613268,2.3210618,5.0
84350,Pedro Ximenez Tradición 20 Years Old Vos,0,3505,7319,4.5,954,https://www.seulementproduitsitaliens.be/eccellenze_internazionali/bodegas-tradicion/18069-bodegas-tradicion-pedro-ximenez-tradicion-20-years-old-vos-.html?codice=GHL217,3.0485075,,4.6313434,4.6604476,,25.0
